Facility ID,Excess Readmission Ratio,Number of Readmissions,Number of Discharges,Readmission Rate
210064,0.0,0.0,0.0,
210064,0.0,0.0,0.0,
210064,0.0,0.0,0.0,
210064,0.0,0.0,0.0,
210065,1.0856,30.0,142.0,21.12676056338028
210065,0.0,0.0,0.0,
210065,1.0619,35.0,149.0,23.48993288590604
210065,1.013,18.0,82.0,21.951219512195124
210065,0.0,0.0,0.0,
210065,0.0,0.0,0.0,
220001,1.0681,60.0,324.0,18.51851851851852
220001,0.0,0.0,0.0,
220001,1.0988,88.0,364.0,24.175824175824175
220001,1.0975,49.0,189.0,25.925925925925924
220001,0.0,0.0,0.0,
220001,1.039,,0.0,
220002,1.1381,79.0,435.0,18.160919540229887
220002,0.7042,,0.0,
220002,1.0417,101.0,507.0,19.92110453648915
220002,0.9752,22.0,120.0,18.333333333333332
220002,0.9713,,0.0,
220002,0.9883,24.0,204.0,11.76470588235294
220008,1.173,130.0,663.0,19.607843137254903
220008,1.4138,19.0,253.0,7.5098814229249005
220008,1.1229,93.0,399.0,23.308270676691727
220008,1.1461,64.0,272.0,23.52941176470588
220008,0.0,0.0,0.0,
220008,0.0,0.0,0.0,
220010,0.9276,41.0,307.0,13.355048859934854
220010,0.892,,0.0,
220010,1.0193,98.0,498.0,19.67871485943775
220010,1.0496,34.0,157.0,21.656050955414013
220010,0.0,0.0,0.0,
220010,1.0694,20.0,114.0,17.543859649122805
220011,0.9776,17.0,122.0,13.934426229508196
220011,0.9531,,0.0,
220011,0.8723,31.0,235.0,13.191489361702127
220011,0.9878,18.0,100.0,18.0
220011,0.0,0.0,0.0,
220011,0.0,0.0,0.0,
220012,1.0774,219.0,1338.0,16.367713004484305
220012,0.9884,,0.0,
220012,1.0884,217.0,1082.0,20.055452865064698
220012,1.0737,54.0,271.0,19.92619926199262
220012,0.9601,,0.0,
220012,1.0427,78.0,650.0,12.0
220015,1.0095,40.0,290.0,13.793103448275861
220015,0.9808,,0.0,
220015,1.0486,77.0,413.0,18.64406779661017
220015,1.0327,20.0,114.0,17.543859649122805
220015,0.0,0.0,0.0,
220015,0.9827,,0.0,
220016,1.0167,30.0,194.0,15.463917525773196
220016,0.0,0.0,0.0,
220016,0.9788,53.0,309.0,17.15210355987055
220016,1.105,30.0,124.0,24.193548387096776
220016,0.0,0.0,0.0,
220016,0.0,0.0,0.0,
220017,1.0136,12.0,69.0,17.391304347826086
220017,0.0,0.0,0.0,
220017,1.0432,21.0,91.0,23.076923076923077
220017,1.038,,0.0,
220017,0.0,0.0,0.0,
220017,0.0,0.0,0.0,
220019,1.0969,46.0,250.0,18.4
220019,0.0,0.0,0.0,
220019,1.1219,67.0,283.0,23.674911660777383
220019,1.1127,33.0,131.0,25.190839694656486
220019,0.0,0.0,0.0,
220019,1.0538,,0.0,
220020,1.062,79.0,454.0,17.400881057268723
220020,1.05,22.0,452.0,4.867256637168142
220020,1.019,73.0,358.0,20.391061452513966
220020,1.1104,33.0,136.0,24.264705882352942
220020,0.0,0.0,0.0,
220020,1.0617,13.0,68.0,19.11764705882353
220024,1.0323,44.0,266.0,16.541353383458645
220024,0.0,0.0,0.0,
220024,1.024,45.0,255.0,17.647058823529413
220024,1.0901,25.0,108.0,23.14814814814815
220024,0.0,0.0,0.0,
220024,0.0,0.0,0.0,
220029,1.0617,68.0,392.0,17.346938775510203
220029,1.2567,20.0,370.0,5.405405405405405
220029,1.119,72.0,305.0,23.60655737704918
220029,1.1026,35.0,158.0,22.151898734177212
220029,0.0,0.0,0.0,
220029,0.0,0.0,0.0,
220030,0.9816,37.0,261.0,14.17624521072797
220030,0.9251,,0.0,
220030,0.9756,79.0,432.0,18.287037037037038
220030,0.9994,28.0,144.0,19.444444444444446
220030,0.0,0.0,0.0,
220030,0.0,0.0,0.0,
220031,1.0206,32.0,162.0,19.753086419753085
220031,0.9164,,0.0,
220031,1.053,122.0,530.0,23.0188679245283
220031,1.0142,23.0,105.0,21.904761904761905
220031,0.9755,,0.0,
220031,1.0201,15.0,89.0,16.853932584269664
220033,0.9827,128.0,837.0,15.292712066905615
220033,0.8763,14.0,358.0,3.910614525139665
220033,1.0547,181.0,894.0,20.246085011185684
220033,1.0065,39.0,222.0,17.56756756756757
220033,0.0,0.0,0.0,
220033,1.0333,35.0,232.0,15.086206896551724
220035,1.1769,170.0,836.0,20.334928229665074
220035,0.9834,14.0,278.0,5.0359712230215825
220035,1.0072,240.0,1184.0,20.27027027027027
220035,0.9717,51.0,268.0,19.029850746268657
220035,0.0,0.0,0.0,
220035,0.9721,20.0,162.0,12.345679012345679
220036,0.9049,15.0,144.0,10.416666666666668
220036,0.8414,,0.0,
220036,1.213,82.0,288.0,28.47222222222222
220036,1.0416,,0.0,
220036,1.0161,38.0,299.0,12.709030100334449
220036,1.2271,80.0,380.0,21.052631578947366
220046,0.9188,106.0,692.0,15.31791907514451
220046,0.89,,0.0,
220046,1.0382,189.0,903.0,20.930232558139537
220046,0.9308,22.0,158.0,13.924050632911392
220046,0.0,0.0,0.0,
220046,0.9749,,0.0,
220049,1.0409,33.0,202.0,16.33663366336634
220049,0.0,0.0,0.0,
220049,1.1325,54.0,211.0,25.59241706161137
220049,1.0416,20.0,97.0,20.618556701030926
220049,0.0,0.0,0.0,
220049,1.059,,0.0,
220052,0.9596,27.0,193.0,13.989637305699482
220052,0.9479,,0.0,
220052,1.0227,54.0,258.0,20.930232558139537
220052,1.1777,56.0,215.0,26.046511627906977
220052,0.0,0.0,0.0,
220052,1.0042,,0.0,
220060,1.0344,128.0,746.0,17.158176943699733
220060,1.0774,24.0,451.0,5.321507760532151
220060,0.9225,123.0,721.0,17.05963938973648
220060,0.8717,35.0,279.0,12.544802867383511
220060,0.0,0.0,0.0,
220060,1.0231,27.0,207.0,13.043478260869565
220062,0.0,0.0,0.0,
220062,0.0,0.0,0.0,
220062,0.0,0.0,0.0,
220062,0.0,0.0,0.0,
220062,0.0,0.0,0.0,
220062,0.0,0.0,0.0,
220063,1.1532,134.0,651.0,20.583717357910906
220063,0.9334,,0.0,
220063,1.092,220.0,1009.0,21.80376610505451
220063,1.0767,69.0,328.0,21.036585365853657
220063,0.0,0.0,0.0,
220063,1.2238,50.0,241.0,20.74688796680498
220065,1.0574,26.0,149.0,17.449664429530202
220065,0.0,0.0,0.0,
220065,1.0498,47.0,247.0,19.02834008097166
220065,0.9903,15.0,96.0,15.625
220065,0.0,0.0,0.0,
220065,0.0,0.0,0.0,
220066,1.1804,59.0,251.0,23.50597609561753
220066,0.9422,,0.0,
220066,1.0052,80.0,405.0,19.753086419753085
220066,1.0952,33.0,130.0,25.384615384615383
220066,0.0,0.0,0.0,
220066,1.0541,,0.0,
220070,1.159,99.0,480.0,20.625
220070,1.0795,,0.0,
220070,1.0925,152.0,701.0,21.683309557774606
220070,1.1825,54.0,193.0,27.979274611398964
220070,0.0,0.0,0.0,
220070,1.0395,22.0,145.0,15.172413793103448
220071,0.9633,179.0,1049.0,17.063870352716872
220071,0.9761,13.0,222.0,5.8558558558558556
220071,0.9827,381.0,1852.0,20.572354211663065
220071,1.0999,91.0,373.0,24.396782841823057
220071,0.9503,35.0,351.0,9.971509971509972
220071,1.0983,100.0,627.0,15.94896331738437
220073,1.0883,68.0,367.0,18.52861035422343
220073,1.4844,19.0,233.0,8.15450643776824
220073,1.0643,97.0,463.0,20.950323974082075
220073,1.0527,56.0,262.0,21.374045801526716
220073,0.0,0.0,0.0,
220073,0.9931,,0.0,
220074,0.9902,229.0,1410.0,16.24113475177305
220074,1.0337,19.0,331.0,5.740181268882175
220074,0.9778,346.0,1784.0,19.394618834080717
220074,1.0774,152.0,707.0,21.4992927864215
220074,0.9154,20.0,220.0,9.090909090909092
220074,0.8618,64.0,618.0,10.355987055016183
220075,0.0,0.0,0.0,
220075,0.0,0.0,0.0,
220075,0.0,0.0,0.0,
220075,0.0,0.0,0.0,
220075,0.0,0.0,0.0,
220075,0.0,0.0,0.0,
220077,1.2028,182.0,839.0,21.69249106078665
220077,0.9334,38.0,748.0,5.080213903743315
220077,1.0467,386.0,1821.0,21.197144426139484
220077,1.1704,104.0,380.0,27.368421052631582
220077,1.211,47.0,305.0,15.40983606557377
220077,1.1598,180.0,1134.0,15.873015873015872
220080,1.082,112.0,648.0,17.28395061728395
220080,1.4127,16.0,194.0,8.24742268041237
220080,1.0916,127.0,595.0,21.34453781512605
220080,1.0887,41.0,197.0,20.812182741116754
220080,0.0,0.0,0.0,
220080,0.9916,11.0,81.0,13.580246913580247
220083,1.0289,92.0,588.0,15.646258503401361
220083,0.9332,,0.0,
220083,0.9832,94.0,529.0,17.76937618147448
220083,0.9942,15.0,91.0,16.483516483516482
220083,0.0,0.0,0.0,
220083,0.0,0.0,0.0,
220084,1.0313,52.0,311.0,16.720257234726688
220084,0.9342,,0.0,
220084,1.0121,62.0,328.0,18.902439024390244
220084,1.0731,16.0,59.0,27.11864406779661
220084,0.0,0.0,0.0,
220084,0.0,0.0,0.0,
220086,1.0971,85.0,542.0,15.682656826568268
220086,1.067,100.0,512.0,19.53125
220086,0.9684,12.0,233.0,5.150214592274678
220086,1.0665,253.0,1183.0,21.386306001690617
220086,0.9541,31.0,191.0,16.230366492146597
220086,1.0269,32.0,307.0,10.423452768729643
220088,0.0,0.0,0.0,
220088,0.6595,80.0,3148.0,2.5412960609911055
220088,0.0,0.0,0.0,
220088,0.0,0.0,0.0,
220088,0.0,0.0,0.0,
220088,0.0,0.0,0.0,
220090,1.171,134.0,686.0,19.533527696793
220090,0.8313,,0.0,
220090,1.2182,164.0,677.0,24.224519940915805
220090,1.1233,78.0,343.0,22.740524781341108
220090,0.0,0.0,0.0,
220090,1.0228,,0.0,
220095,1.0095,36.0,237.0,15.18987341772152
220095,0.8371,,0.0,
220095,1.0557,47.0,221.0,21.266968325791854
220095,1.1039,28.0,109.0,25.688073394495415
220095,0.0,0.0,0.0,
220095,0.0,0.0,0.0,
220098,1.0846,24.0,114.0,21.052631578947366
220098,0.993,,0.0,
220098,1.0293,25.0,112.0,22.321428571428573
220098,0.9581,,0.0,
220098,0.0,0.0,0.0,
220098,0.0,0.0,0.0,
220100,1.1413,326.0,1729.0,18.854829381145173
220100,0.9555,,0.0,
220100,1.035,352.0,1740.0,20.229885057471265
220100,0.9951,98.0,545.0,17.98165137614679
220100,0.0,0.0,0.0,
220100,1.1159,57.0,350.0,16.28571428571429
220101,1.0306,95.0,616.0,15.422077922077923
220101,1.1827,34.0,526.0,6.4638783269961975
220101,0.9569,165.0,952.0,17.331932773109244
220101,0.9663,32.0,190.0,16.842105263157894
220101,0.0,0.0,0.0,
220101,1.0283,,0.0,
220105,1.1186,122.0,706.0,17.280453257790366
220105,1.2933,15.0,187.0,8.02139037433155
220105,1.2229,161.0,658.0,24.46808510638298
220105,1.1277,44.0,211.0,20.85308056872038
220105,0.0,0.0,0.0,
220105,1.0331,,0.0,
220108,1.0393,55.0,361.0,15.23545706371191
220108,0.8369,37.0,1095.0,3.3789954337899544
220108,1.0262,93.0,494.0,18.82591093117409
220108,1.0487,25.0,127.0,19.68503937007874
220108,0.0,0.0,0.0,
220108,0.0,0.0,0.0,
220110,1.0532,111.0,541.0,20.51756007393715
220110,0.9845,27.0,478.0,5.648535564853557
220110,0.9576,257.0,1303.0,19.723714504988486
220110,0.9196,35.0,222.0,15.765765765765765
220110,0.9962,40.0,377.0,10.610079575596817
220110,1.1991,120.0,666.0,18.01801801801802
220111,1.1564,133.0,661.0,20.12102874432678
220111,1.2799,27.0,458.0,5.895196506550218
220111,1.0752,161.0,753.0,21.38114209827357
220111,1.0508,49.0,251.0,19.52191235059761
220111,0.0,0.0,0.0,
220111,1.0041,26.0,205.0,12.682926829268293
220116,1.0025,33.0,185.0,17.83783783783784
220116,1.316,,0.0,
220116,1.0882,102.0,421.0,24.228028503562946
220116,1.0652,27.0,104.0,25.961538461538463
220116,1.1021,26.0,174.0,14.942528735632186
220116,1.128,39.0,191.0,20.418848167539267
220119,1.0618,58.0,316.0,18.354430379746837
220119,0.8726,,0.0,
220119,0.9308,88.0,497.0,17.706237424547282
220119,0.9329,15.0,103.0,14.563106796116504
220119,0.0,0.0,0.0,
220119,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220126,0.0,0.0,0.0,
220135,1.1184,119.0,653.0,18.223583460949463
220135,0.8237,,0.0,
220135,1.0828,102.0,487.0,20.944558521560573
220135,0.9509,28.0,200.0,14.000000000000002
220135,0.0,0.0,0.0,
220135,0.9757,,0.0,
220163,1.053,182.0,972.0,18.72427983539095
220163,1.0758,11.0,179.0,6.145251396648044
220163,0.9956,210.0,1028.0,20.428015564202333
220163,1.0439,75.0,351.0,21.367521367521366
220163,0.9455,17.0,174.0,9.770114942528735
220163,1.0276,88.0,613.0,14.355628058727568
220171,0.954,103.0,713.0,14.446002805049089
220171,1.194,22.0,300.0,7.333333333333333
220171,1.0364,251.0,1269.0,19.779353821907016
220171,1.0301,34.0,180.0,18.88888888888889
220171,1.0276,28.0,246.0,11.38211382113821
220171,0.9692,64.0,527.0,12.144212523719165
220175,1.0872,60.0,309.0,19.41747572815534
220175,1.172,,0.0,
220175,1.0951,86.0,374.0,22.994652406417114
220175,0.9791,23.0,129.0,17.829457364341085
220175,0.0,0.0,0.0,
220175,1.1143,17.0,82.0,20.73170731707317
220176,1.0128,59.0,349.0,16.9054441260745
220176,1.1128,,0.0,
220176,1.0696,107.0,474.0,22.573839662447256
220176,1.0381,22.0,104.0,21.153846153846153
220176,1.0539,,0.0,
220176,1.0728,22.0,130.0,16.923076923076923
220177,0.9915,,0.0,
220177,0.0,0.0,0.0,
220177,1.0786,13.0,44.0,29.545454545454547
220177,0.0,0.0,0.0,
220177,0.0,0.0,0.0,
220177,0.0,0.0,0.0,
230002,1.0118,74.0,432.0,17.12962962962963
230002,1.1692,,0.0,
230002,1.1439,181.0,734.0,24.65940054495913
230002,1.0451,49.0,221.0,22.171945701357465
230002,0.0,0.0,0.0,
230002,1.1094,31.0,152.0,20.394736842105264
230003,0.9352,,0.0,
230003,0.0,0.0,0.0,
230003,1.0515,,0.0,
230003,0.0,0.0,0.0,
230003,0.0,0.0,0.0,
230003,0.0,0.0,0.0,
230005,0.9825,29.0,192.0,15.104166666666666
230005,1.0787,,0.0,
230005,0.9243,33.0,207.0,15.942028985507244
230005,0.9351,,0.0,
230005,0.0,0.0,0.0,
230005,0.991,,0.0,
230013,0.0,0.0,0.0,
230013,0.0,0.0,0.0,
230013,0.0,0.0,0.0,
230013,0.0,0.0,0.0,
230013,0.0,0.0,0.0,
230013,0.0,0.0,0.0,
230015,0.9966,,0.0,
230015,1.0505,,0.0,
230015,0.9743,,0.0,
230015,0.9915,,0.0,
230015,0.0,0.0,0.0,
230015,0.0,0.0,0.0,
230017,0.8976,52.0,414.0,12.560386473429952
230017,0.8027,,0.0,
230017,0.9096,77.0,474.0,16.244725738396625
230017,0.9881,25.0,143.0,17.482517482517483
230017,0.8931,,0.0,
230017,0.8579,19.0,261.0,7.2796934865900385
230019,0.9968,99.0,568.0,17.429577464788732
230019,0.8597,,0.0,
230019,1.0461,262.0,1191.0,21.998320738874895
230019,1.0191,60.0,290.0,20.689655172413794
230019,0.9169,,0.0,
230019,1.0224,33.0,191.0,17.277486910994764
230020,1.1724,112.0,479.0,23.382045929018787
230020,1.1578,,0.0,
230020,1.1711,179.0,662.0,27.0392749244713
230020,1.0354,60.0,271.0,22.14022140221402
230020,1.0158,16.0,125.0,12.8
230020,1.0993,47.0,244.0,19.262295081967213
230021,0.9335,50.0,377.0,13.262599469496022
230021,0.8829,,0.0,
230021,0.9992,104.0,544.0,19.11764705882353
230021,0.9281,16.0,123.0,13.008130081300814
230021,0.9532,,0.0,
230021,0.9667,20.0,172.0,11.627906976744185
230022,1.1027,28.0,130.0,21.53846153846154
230022,0.0,0.0,0.0,
230022,0.9913,21.0,128.0,16.40625
230022,0.994,11.0,74.0,14.864864864864865
230022,0.0,0.0,0.0,
230022,0.0,0.0,0.0,
230024,1.0321,27.0,126.0,21.428571428571427
230024,0.0,0.0,0.0,
230024,1.0715,67.0,240.0,27.916666666666668
230024,1.0195,27.0,103.0,26.21359223300971
230024,0.0,0.0,0.0,
230024,0.9675,11.0,73.0,15.068493150684931
230029,1.0991,94.0,469.0,20.042643923240938
230029,1.272,,0.0,
230029,0.9937,134.0,635.0,21.102362204724407
230029,1.0741,49.0,197.0,24.873096446700508
230029,0.8983,,0.0,
230029,1.0748,52.0,292.0,17.80821917808219
230030,0.9954,27.0,156.0,17.307692307692307
230030,0.0,0.0,0.0,
230030,1.0802,37.0,142.0,26.056338028169012
230030,1.0526,17.0,70.0,24.285714285714285
230030,0.0,0.0,0.0,
230030,0.0,0.0,0.0,
230031,0.9769,27.0,159.0,16.9811320754717
230031,1.0158,,0.0,
230031,1.0168,28.0,121.0,23.140495867768596
230031,0.9908,11.0,60.0,18.333333333333332
230031,0.0,0.0,0.0,
230031,1.0375,,0.0,
230035,1.0448,22.0,123.0,17.88617886178862
230035,0.0,0.0,0.0,
230035,0.9844,18.0,99.0,18.181818181818183
230035,1.0259,15.0,78.0,19.230769230769234
230035,0.0,0.0,0.0,
230035,0.0,0.0,0.0,
230036,0.9224,24.0,209.0,11.483253588516746
230036,0.8352,,0.0,
230036,0.9365,35.0,221.0,15.837104072398189
230036,0.95,,0.0,
230036,0.0,0.0,0.0,
230036,0.0,0.0,0.0,
230037,0.8782,,0.0,
230037,1.0109,,0.0,
230037,1.0098,,0.0,
230037,0.962,,0.0,
230037,0.0,0.0,0.0,
230037,0.0,0.0,0.0,
230038,0.9239,68.0,481.0,14.137214137214137
230038,1.242,,0.0,
230038,0.8636,171.0,1068.0,16.01123595505618
230038,0.9212,44.0,265.0,16.60377358490566
230038,0.859,17.0,245.0,6.938775510204081
230038,0.8423,35.0,392.0,8.928571428571429
230041,1.0431,61.0,324.0,18.82716049382716
230041,1.0967,13.0,193.0,6.7357512953367875
230041,1.0588,134.0,593.0,22.596964586846543
230041,1.0838,52.0,211.0,24.644549763033176
230041,1.1631,22.0,129.0,17.05426356589147
230041,1.129,72.0,385.0,18.7012987012987
230046,1.0772,74.0,360.0,20.555555555555554
230046,0.9939,,0.0,
230046,0.9848,194.0,943.0,20.572640509013787
230046,0.9557,27.0,145.0,18.620689655172416
230046,0.9989,13.0,130.0,10.0
230046,0.9597,29.0,230.0,12.608695652173912
230047,0.9835,96.0,613.0,15.660685154975528
230047,0.9064,,0.0,
230047,0.9947,196.0,975.0,20.102564102564102
230047,0.9604,52.0,295.0,17.627118644067796
230047,0.9799,,0.0,
230047,0.9718,42.0,321.0,13.084112149532709
230053,1.0208,35.0,192.0,18.229166666666664
230053,0.0,0.0,0.0,
230053,1.0557,122.0,548.0,22.26277372262774
230053,1.0232,54.0,264.0,20.454545454545457
230053,1.0289,,0.0,
230053,1.1932,49.0,222.0,22.07207207207207
230054,0.9303,17.0,144.0,11.805555555555555
230054,0.8406,,0.0,
230054,0.8677,37.0,271.0,13.653136531365314
230054,0.9863,17.0,90.0,18.88888888888889
230054,1.0377,,0.0,
230054,0.8802,28.0,314.0,8.9171974522293
230055,0.9848,12.0,86.0,13.953488372093023
230055,0.9092,,0.0,
230055,0.96,21.0,132.0,15.909090909090908
230055,0.922,,0.0,
230055,0.0,0.0,0.0,
230055,0.0,0.0,0.0,
230058,0.9985,14.0,92.0,15.217391304347828
230058,0.0,0.0,0.0,
230058,0.9384,21.0,138.0,15.217391304347828
230058,0.9533,,0.0,
230058,0.0,0.0,0.0,
230058,0.0,0.0,0.0,
230059,1.0021,28.0,160.0,17.5
230059,0.0,0.0,0.0,
230059,0.9382,48.0,277.0,17.328519855595665
230059,1.045,16.0,67.0,23.88059701492537
230059,0.0,0.0,0.0,
230059,0.9615,,0.0,
230066,0.8883,44.0,348.0,12.643678160919542
230066,1.0405,,0.0,
230066,0.8205,76.0,530.0,14.339622641509434
230066,0.9536,22.0,132.0,16.666666666666664
230066,0.9345,,0.0,
230066,0.894,18.0,194.0,9.278350515463918
230069,0.8712,19.0,204.0,9.313725490196079
230069,0.0,0.0,0.0,
230069,0.9706,32.0,190.0,16.842105263157894
230069,0.9378,,0.0,
230069,0.0,0.0,0.0,
230069,0.0,0.0,0.0,
230070,1.1218,131.0,635.0,20.629921259842522
230070,0.8014,,0.0,
230070,1.0129,127.0,606.0,20.957095709570957
230070,1.0802,46.0,209.0,22.00956937799043
230070,1.0238,,0.0,
230070,0.9485,34.0,267.0,12.734082397003746
230071,0.0,0.0,0.0,
230071,0.0,0.0,0.0,
230071,0.0,0.0,0.0,
230071,0.0,0.0,0.0,
230071,0.0,0.0,0.0,
230071,0.0,0.0,0.0,
230072,0.9527,12.0,108.0,11.11111111111111
230072,0.7939,,0.0,
230072,0.9883,31.0,180.0,17.22222222222222
230072,0.9998,,0.0,
230072,0.0,0.0,0.0,
230072,0.9351,,0.0,
230075,1.0106,44.0,256.0,17.1875
230075,0.9733,,0.0,
230075,0.9622,41.0,233.0,17.59656652360515
230075,1.0487,24.0,107.0,22.429906542056074
230075,0.0,0.0,0.0,
230075,0.0,0.0,0.0,
230077,0.971,31.0,192.0,16.145833333333336
230077,0.0,0.0,0.0,
230077,0.9665,38.0,225.0,16.88888888888889
230077,0.9643,11.0,75.0,14.666666666666666
230077,1.0136,,0.0,
230077,1.0072,21.0,160.0,13.125
230078,0.0,0.0,0.0,
230078,0.0,0.0,0.0,
230078,0.0,0.0,0.0,
230078,0.0,0.0,0.0,
230078,0.0,0.0,0.0,
230078,0.0,0.0,0.0,
230080,1.0187,13.0,74.0,17.56756756756757
230080,0.8352,,0.0,
230080,1.0278,19.0,86.0,22.093023255813954
230080,0.9906,,0.0,
230080,0.0,0.0,0.0,
230080,0.0,0.0,0.0,
230081,0.9776,13.0,100.0,13.0
230081,1.0613,,0.0,
230081,0.9182,21.0,150.0,14.000000000000002
230081,0.8888,,0.0,
230081,0.0,0.0,0.0,
230081,0.0,0.0,0.0,
230085,0.9659,,0.0,
230085,0.0,0.0,0.0,
230085,0.9484,,0.0,
230085,0.0,0.0,0.0,
230085,0.0,0.0,0.0,
230085,0.0,0.0,0.0,
230089,1.0872,53.0,247.0,21.45748987854251
230089,1.178,,0.0,
230089,1.1199,112.0,454.0,24.669603524229075
230089,1.0399,42.0,200.0,21.0
230089,0.0,0.0,0.0,
230089,1.0802,13.0,61.0,21.311475409836063
230092,1.033,88.0,518.0,16.988416988416986
230092,1.0011,,0.0,
230092,1.0108,128.0,636.0,20.125786163522015
230092,0.9983,44.0,242.0,18.181818181818183
230092,1.0147,,0.0,
230092,0.8697,37.0,360.0,10.277777777777777
230093,0.9638,13.0,106.0,12.264150943396226
230093,0.0,0.0,0.0,
230093,0.9967,19.0,104.0,18.269230769230766
230093,1.0517,16.0,67.0,23.88059701492537
230093,0.0,0.0,0.0,
230093,0.0,0.0,0.0,
230095,1.0452,20.0,104.0,19.230769230769234
230095,0.0,0.0,0.0,
230095,0.9633,11.0,74.0,14.864864864864865
230095,1.011,,0.0,
230095,0.0,0.0,0.0,
230095,0.0,0.0,0.0,
230097,1.0183,43.0,263.0,16.34980988593156
230097,1.0889,,0.0,
230097,0.9086,133.0,784.0,16.964285714285715
230097,0.9607,25.0,158.0,15.822784810126583
230097,0.9199,15.0,181.0,8.287292817679557
230097,0.8508,50.0,517.0,9.671179883945841
230099,1.1206,43.0,195.0,22.05128205128205
230099,0.0,0.0,0.0,
230099,1.0775,44.0,175.0,25.142857142857146
230099,1.0684,28.0,112.0,25.0
230099,0.0,0.0,0.0,
230099,1.0051,12.0,83.0,14.457831325301203
230100,1.0455,18.0,98.0,18.367346938775512
230100,0.0,0.0,0.0,
230100,1.0005,12.0,67.0,17.91044776119403
230100,0.9426,,0.0,
230100,0.0,0.0,0.0,
230100,0.0,0.0,0.0,
230104,1.0736,22.0,74.0,29.72972972972973
230104,0.9524,,0.0,
230104,1.0474,63.0,252.0,25.0
230104,0.9843,16.0,80.0,20.0
230104,1.0507,,0.0,
230104,1.0421,25.0,125.0,20.0
230105,0.8489,23.0,227.0,10.13215859030837
230105,1.1469,,0.0,
230105,0.9724,76.0,393.0,19.338422391857506
230105,0.9196,15.0,118.0,12.711864406779661
230105,0.9585,,0.0,
230105,0.98,45.0,344.0,13.08139534883721
230108,0.9361,,0.0,
230108,0.0,0.0,0.0,
230108,0.9808,,0.0,
230108,0.0,0.0,0.0,
230108,0.0,0.0,0.0,
230108,0.0,0.0,0.0,
230110,0.9489,18.0,136.0,13.23529411764706
230110,0.0,0.0,0.0,
230110,1.0122,23.0,108.0,21.296296296296298
230110,1.0102,13.0,63.0,20.634920634920633
230110,0.0,0.0,0.0,
230110,0.0,0.0,0.0,
230117,0.96,43.0,279.0,15.412186379928317
230117,0.928,,0.0,
230117,0.7986,58.0,445.0,13.03370786516854
230117,0.9277,,0.0,
230117,0.9913,12.0,111.0,10.81081081081081
230117,0.8831,43.0,381.0,11.286089238845145
230121,1.0016,33.0,195.0,16.923076923076923
230121,0.9462,,0.0,
230121,0.9583,23.0,148.0,15.54054054054054
230121,0.9696,,0.0,
230121,0.0,0.0,0.0,
230121,0.0,0.0,0.0,
230130,1.0387,159.0,862.0,18.445475638051047
230130,1.1699,19.0,216.0,8.796296296296296
230130,1.0172,344.0,1611.0,21.353196772191186
230130,0.9065,60.0,355.0,16.901408450704224
230130,1.0677,21.0,160.0,13.125
230130,1.1395,80.0,399.0,20.050125313283207
230132,1.0042,21.0,127.0,16.535433070866144
230132,0.8838,,0.0,
230132,1.0627,50.0,219.0,22.831050228310502
230132,0.9764,16.0,101.0,15.841584158415841
230132,0.0,0.0,0.0,
230132,1.0128,,0.0,
230133,1.0286,21.0,123.0,17.073170731707318
230133,0.0,0.0,0.0,
230133,1.0225,16.0,80.0,20.0
230133,0.9646,,0.0,
230133,0.0,0.0,0.0,
230133,0.0,0.0,0.0,
230141,1.0647,62.0,330.0,18.787878787878785
230141,1.2962,13.0,159.0,8.176100628930817
230141,0.9906,122.0,627.0,19.457735247208934
230141,1.0327,31.0,154.0,20.12987012987013
230141,1.0739,14.0,92.0,15.217391304347828
230141,1.1146,56.0,298.0,18.79194630872483
230142,1.0372,29.0,141.0,20.56737588652482
230142,1.125,,0.0,
230142,1.0322,34.0,151.0,22.516556291390728
230142,0.9876,15.0,82.0,18.29268292682927
230142,0.0,0.0,0.0,
230142,1.1599,16.0,53.0,30.18867924528302
230144,0.0,0.0,0.0,
230144,0.0,0.0,0.0,
230144,0.0,0.0,0.0,
230144,0.0,0.0,0.0,
230144,0.0,0.0,0.0,
230144,0.0,0.0,0.0,
230146,1.1073,74.0,355.0,20.845070422535212
230146,0.0,0.0,0.0,
230146,1.0367,130.0,585.0,22.22222222222222
230146,1.1006,64.0,261.0,24.521072796934863
230146,0.0,0.0,0.0,
230146,0.9794,31.0,217.0,14.285714285714285
230151,1.0733,74.0,347.0,21.32564841498559
230151,1.1485,,0.0,
230151,1.0334,101.0,450.0,22.444444444444443
230151,1.0882,49.0,199.0,24.623115577889447
230151,0.0,0.0,0.0,
230151,1.0192,20.0,114.0,17.543859649122805
230156,1.0653,133.0,732.0,18.169398907103826
230156,0.8392,24.0,638.0,3.761755485893417
230156,0.9677,214.0,1122.0,19.073083778966133
230156,0.9511,56.0,297.0,18.855218855218855
230156,0.9191,14.0,169.0,8.284023668639055
230156,1.0288,72.0,501.0,14.37125748502994
230165,1.0429,61.0,286.0,21.328671328671327
230165,0.9434,,0.0,
230165,1.063,159.0,666.0,23.873873873873876
230165,1.0471,45.0,182.0,24.725274725274726
230165,0.9598,,0.0,
230165,1.0103,29.0,150.0,19.333333333333332
